doctor_id,department,shift_hours,historical_workload_patients_per_shift,current_appointments,department_demand_index,future_availability_score
160,Cardiology,24,10,3,0.917577965962764,0.5389640727764711
137,Neurology,24,27,23,0.6535981625041415,0.5168935861105227
198,Emergency,8,40,11,0.7006384964805913,0.371344217746166
107,Neurology,24,15,12,0.19840013471596454,0.8304260894582469
164,Pediatrics,8,15,8,0.15916692559529824,0.712124346924849
104,Cardiology,24,28,14,0.9715069219062755,0.6736471709507538
190,Cardiology,12,41,17,0.4032349531531586,0.602780355028381
189,Orthopedics,12,39,19,0.8599340081773863,0.3348200319171394
142,Neurology,24,35,26,0.7340279051710865,0.43509503584911047
159,General Medicine,24,12,21,0.643724543038088,0.4990927589330779
125,General Medicine,8,42,6,0.7166889569017106,0.6885879124302785
110,General Medicine,12,40,20,0.18044845319031072,0.7743267257271851
133,Pediatrics,24,29,25,0.47115572168239395,0.4555846399487701
101,General Medicine,24,13,11,0.6463687515409138,0.8890047220358431
120,Neurology,12,41,9,0.8808066594147813,0.5428734505863824
125,Orthopedics,24,27,28,0.743218614641111,0.6299353585759708
175,Orthopedics,12,19,6,0.3275265399937431,0.7137447167067987
172,Neurology,24,31,13,0.9864336609018157,0.4257515192246613
186,General Medicine,12,26,26,0.678732931738139,0.37866991418376794
104,Neurology,8,13,14,0.5511849562842117,0.5545452499770406
108,Neurology,24,46,3,0.8032409322489059,0.6818490792022441
149,Emergency,24,16,7,0.6424303640274552,0.8162187731324151
109,Orthopedics,24,17,18,0.7389896915517112,0.415062776001902
157,Cardiology,8,10,28,0.6554199153235591,0.30353997262535515
109,General Medicine,24,17,18,0.26095422180860767,0.8345088602027899
177,General Medicine,24,28,4,0.5890204547538663,0.7706051154003886
135,Emergency,12,26,21,0.3547910381410484,0.46087596076386694
173,Pediatrics,24,18,2,0.6132596006886274,0.6623491385896425
155,Cardiology,24,25,9,0.21295318938688124,0.9223572616496362
161,Cardiology,12,46,14,0.3087691827766229,0.4558792538772204
136,Cardiology,8,36,1,0.8278503341043031,0.46045480513290793
140,Orthopedics,8,11,20,0.46474348927614817,0.4850546816590218
147,Pediatrics,12,45,9,0.7064063970804485,0.6611698952848962
121,Emergency,8,21,21,0.5480636419597109,0.3125103263145494
186,Pediatrics,8,44,15,0.4066275165192973,0.48129844222223866
179,General Medicine,24,40,2,0.5456577253744629,0.8643765187202551
160,Emergency,24,28,6,0.8323301319002513,0.7182520774943594
174,Orthopedics,24,35,18,0.35344059738770506,0.7121497275912981
198,General Medicine,8,45,14,0.47929925072640855,0.4229575748088654
147,Pediatrics,24,13,11,0.28232495600397767,0.9658307044585719
163,Cardiology,8,40,28,0.4160700692677983,0.17987564702880743
183,Pediatrics,24,22,1,0.8965987381394509,0.7027066212122577
136,General Medicine,8,48,29,0.8071502609184283,0.25342571237340283
140,Orthopedics,12,13,12,0.4362537634689049,0.6748251170011115
104,Orthopedics,12,49,25,0.21915512565607959,0.54096804789798
199,Orthopedics,24,22,19,0.4779730215097514,0.5286414768990078
176,Emergency,8,18,18,0.7945501650562998,0.3509175155677349
151,Pediatrics,12,11,6,0.13942089726209309,0.7229475494905907
116,Cardiology,12,44,23,0.7708066129330379,0.4348549321123176
189,Cardiology,24,21,2,0.7119189377280711,0.5001563568162386
161,Neurology,24,26,5,0.15818404823906393,0.7377993630683124
151,Orthopedics,8,13,0,0.6720762603770016,0.7443189481948131
119,General Medicine,12,23,20,0.3687902622721495,0.6864504694943936
196,Cardiology,8,30,1,0.2595567883009111,0.8489944289307824
193,Orthopedics,8,17,0,0.44639375616369437,0.926513576125215
115,Cardiology,24,42,28,0.2848489846106269,0.6549622354096205
106,Pediatrics,8,37,22,0.8421002905354384,0.46842911639666096
193,Neurology,8,12,25,0.7678004552380988,0.0910497798705793
165,Orthopedics,12,23,3,0.982677655363886,0.49813400780855804
111,Emergency,8,28,4,0.580667361781059,0.8278605091026984
142,Emergency,12,15,1,0.1802852395979019,0.8895538467014393
139,Cardiology,12,45,15,0.43099175948077806,0.7350666404729487
100,Pediatrics,8,29,7,0.8547733440295563,0.3946327320509945
157,General Medicine,8,10,14,0.457176889747659,0.4593786562901238
102,Orthopedics,12,19,10,0.5101076143584005,0.7307544670853287
107,Neurology,8,22,28,0.47077377648176333,0.14291907640660287
189,Pediatrics,12,21,9,0.3118408210615462,0.6414362079636295
174,Cardiology,8,20,29,0.16587569018653303,0.37877490402748204
160,Pediatrics,12,45,2,0.2625042915108473,1.0
184,Neurology,12,26,22,0.4275487699490993,0.5906993833102857
104,Pediatrics,24,38,10,0.32089392027292185,0.7883160710264823
125,Orthopedics,8,12,16,0.6154616799914636,0.4702749355838388
184,Cardiology,12,38,9,0.6525150948207371,0.45250188596704854
172,Neurology,12,19,16,0.6130594673533972,0.49679235973486274
116,Cardiology,8,28,13,0.1764271323132861,0.7297714391278004
165,General Medicine,8,13,22,0.7001742879698158,0.33114038812283875
150,Orthopedics,8,47,0,0.4461215362134817,0.8827187974808449
146,Neurology,24,21,27,0.8903428995322968,0.5452617222219113
139,General Medicine,8,40,24,0.573052932086944,0.34342884152659003
191,General Medicine,24,11,8,0.1760632019720479,0.6281730236020768
126,General Medicine,8,10,23,0.10829628055050153,0.559077732403545
139,Neurology,24,26,23,0.7322610631579238,0.5146804657621733
100,Cardiology,8,34,14,0.46045966264992944,0.5146570108100555
145,Pediatrics,24,14,3,0.3591962863102218,0.8003642528310743
110,Pediatrics,12,23,19,0.5024611368337997,0.5906932620195382
138,General Medicine,24,19,20,0.1651536048008237,0.6619553891617422
117,Emergency,24,30,24,0.4527859012683788,0.4972939672063694
190,Emergency,12,34,2,0.38322978247207484,0.6978994662227082
146,Neurology,8,44,19,0.820170225489113,0.40763574793701624
173,Cardiology,12,12,25,0.25736860691687385,0.5408352130674218
199,Neurology,12,27,20,0.7806852131753227,0.4882752131962645
120,Cardiology,12,45,6,0.5503622793019034,0.7528489916080957
127,Orthopedics,24,48,20,0.17369915417688436,0.8451972749398852
100,Emergency,12,42,24,0.9727106935238028,0.3635850993697601
113,Neurology,8,26,21,0.7607886844314283,0.2497071264462438
119,Orthopedics,24,49,2,0.33408484056014043,0.9207472584841554
172,Pediatrics,24,15,21,0.6235779597407483,0.6575026839895459
144,Emergency,12,43,21,0.9099419768325746,0.21490553341708696
160,Cardiology,24,35,14,0.9377262710628417,0.5433504645882339
126,General Medicine,8,40,27,0.7580422361783634,0.17560031197192788
155,Pediatrics,24,37,9,0.7549031391424708,0.688077108539813
151,Pediatrics,12,45,15,0.34962512232168963,0.6752196631475079
167,Orthopedics,12,22,16,0.9907857560728612,0.37971964881938414
136,Neurology,12,30,22,0.31913308435434556,0.7529808928878571
181,General Medicine,24,35,18,0.1804657878851158,0.8760913518220567
130,Neurology,12,40,0,0.9796421562710144,0.6122073495588397
148,Orthopedics,24,25,0,0.23756091778170324,0.7931205846267229
152,Pediatrics,12,40,20,0.5694521305170066,0.5342806042938878
138,Emergency,12,22,13,0.5214190634434476,0.5436073128508928
109,Pediatrics,12,39,25,0.8633854211549634,0.17685501691410727
108,Orthopedics,8,41,25,0.456993303665994,0.30779106415010976
191,Pediatrics,8,14,1,0.5519633139370391,0.7259900102648958
191,General Medicine,12,21,1,0.13936392949413134,1.0
112,Pediatrics,12,48,27,0.287053578213723,0.6450294685581592
117,Pediatrics,24,46,19,0.8496960924750724,0.6082911784821312
111,Pediatrics,24,13,9,0.530525082141263,0.7227565517738741
171,Emergency,8,38,14,0.30783854801025606,0.6069535944256127
186,Cardiology,24,14,26,0.432016609252008,0.7202264424477104
104,Cardiology,24,20,27,0.3565860607659571,0.752941793590291
106,Neurology,24,39,27,0.6005987265924274,0.6266557692739936
114,Cardiology,24,18,14,0.1463014163998062,0.9048355695510497
166,Cardiology,8,37,6,0.30247286567144516,0.7597244577662152
117,Cardiology,8,31,7,0.41946849631867,0.6727453142375694
137,Pediatrics,24,20,10,0.9353926932973529,0.3413068165418274
125,Pediatrics,24,30,15,0.6609503885593492,0.6078632408051927
137,General Medicine,8,15,25,0.553828290051277,0.2374574394493966
158,Emergency,12,35,22,0.2717411084015005,0.6260513687022782
151,Pediatrics,24,25,24,0.6020677181705001,0.5415368903714749
132,Pediatrics,12,23,6,0.9361085954800962,0.5642859895878533
120,Cardiology,24,44,19,0.6096783741090667,0.45091829069208966
116,Emergency,8,45,8,0.2482966512593032,0.6543006701656073
161,Emergency,24,31,24,0.9974070974780566,0.3795222885063637
158,Cardiology,12,11,18,0.5489718264305866,0.4504175934728373
101,Cardiology,8,22,25,0.38759973704697126,0.6880013954444308
163,Emergency,24,20,29,0.5530385191026145,0.3946071924230028
124,Orthopedics,24,21,23,0.33732171571555114,0.788861483069608
140,Cardiology,8,42,0,0.12733585100706116,1.0
118,Cardiology,24,31,17,0.9005691594553431,0.4893738464472219
137,Emergency,8,18,7,0.4859869877519971,0.7075567524619382
124,Orthopedics,24,16,28,0.7776034302209376,0.5750042970050393
138,General Medicine,8,26,7,0.974129841903604,0.4926646793899475
103,Orthopedics,24,19,21,0.6693288188310629,0.4244621873419788
102,Neurology,8,47,7,0.7224547047368729,0.6204792665427606
133,Orthopedics,8,48,29,0.9489168528380727,0.17379718574869224
109,Cardiology,24,34,13,0.5648990014149153,0.8991523377119587
126,Pediatrics,8,36,23,0.3879098901093375,0.27573042999084907
189,Emergency,24,39,1,0.9292458309880838,0.6048217356821323
190,General Medicine,24,39,2,0.1620946979001442,0.9198252645596244
100,Cardiology,24,43,6,0.29314715836581384,0.835278544949052
143,General Medicine,8,42,2,0.4071381825602599,0.6322972312909013
183,Emergency,24,41,28,0.8039004590173515,0.6136366548354109
151,General Medicine,8,21,14,0.9135113020466977,0.4717736352505878
124,Orthopedics,12,32,10,0.5066078947847189,0.7100176697362633
173,Emergency,12,38,1,0.35751492250741457,0.8019461757569964
164,Cardiology,12,10,21,0.41788965188606986,0.5487908025054845
179,Pediatrics,24,29,17,0.690892582812213,0.5887558217583309
110,Cardiology,8,19,13,0.24220640494322213,0.5202856276503434
167,Neurology,24,28,17,0.5926877072840944,0.7267639373743165
198,Emergency,8,32,26,0.6295989682167217,0.2630496922542533
176,Cardiology,12,30,1,0.7370701753679137,0.7613425080015731
184,Orthopedics,12,44,3,0.6435081174554877,0.730979636185493
114,Orthopedics,12,41,13,0.18726005931951922,0.6620531555821857
156,General Medicine,24,19,6,0.719918998948842,0.5820045238283531
173,Cardiology,24,11,14,0.11957268757585937,0.9960428874831982
163,General Medicine,8,45,5,0.4512779232508535,0.7817109850234728
110,Neurology,8,15,4,0.47535664394227284,0.696842103726274
195,Emergency,12,26,19,0.20496743379112334,0.736551434644269
196,Neurology,24,24,17,0.10887142549183564,0.7630619100435904
119,Pediatrics,24,45,10,0.16404565721311126,0.9804509994050308
199,General Medicine,8,33,7,0.5016699661463005,0.5323304160490605
129,Cardiology,8,49,28,0.3163188177709783,0.3681500999183086
109,General Medicine,24,38,11,0.16208235802281165,0.8527625016002349
153,Neurology,24,23,17,0.33076486985284165,0.7627449627798507
157,Pediatrics,8,11,14,0.5759401189950831,0.5722389757420805
178,Neurology,24,31,26,0.7679249550558644,0.6304353996605628
128,Pediatrics,24,15,7,0.4708012122983902,0.7267145310504893
100,Orthopedics,12,18,25,0.6518340643389394,0.22762402536613935
157,Orthopedics,24,21,29,0.6370882067530647,0.3922370192318876
120,Cardiology,24,48,3,0.9066830569579155,0.5803733368081744
114,Neurology,24,14,27,0.26145484580067624,0.7300955176716181
166,Orthopedics,8,49,20,0.5287873991513976,0.451016884967914
132,General Medicine,12,10,14,0.668646758365766,0.5766739465143879
137,Emergency,8,19,10,0.5677500925492006,0.6744512674957958
118,General Medicine,12,20,0,0.5053074272756665,0.978038579768965
103,Orthopedics,12,36,1,0.9761130844459857,0.6066773219993953
175,Orthopedics,24,32,26,0.9478124510233915,0.4944617390796501
188,Neurology,12,29,7,0.6503099005475977,0.575854378014945
197,Pediatrics,12,14,15,0.49561813842244196,0.6197401894982983
180,Emergency,24,22,0,0.7798439091759101,0.7087498607350202
157,Emergency,24,19,2,0.5616412717751015,0.7782422872170074
169,Pediatrics,12,45,17,0.9960126592999062,0.31402597637445395
111,Neurology,8,25,25,0.7173435657002972,0.2608061898384098
178,Orthopedics,12,16,15,0.1613440536822016,0.7571351790377158
116,Pediatrics,8,41,20,0.4617195889605614,0.4719910629763383
100,Emergency,8,34,27,0.757238228033621,0.15079981375920568
113,Emergency,12,35,19,0.8581323198421227,0.4203374281970128
101,Orthopedics,8,45,19,0.8320325499756359,0.5286484674419023
103,Orthopedics,12,37,12,0.9795139519009928,0.46364705581633975
165,Cardiology,8,21,19,0.5402084454932581,0.5347641697378615
189,General Medicine,8,35,26,0.22606033799008554,0.5646229985904916
145,Pediatrics,12,13,3,0.6870188628986749,0.5424395845445521
149,Orthopedics,24,32,3,0.1636740164427654,0.8958453982998398
159,Cardiology,24,49,21,0.9761709738778924,0.46288202834847747
151,Neurology,12,33,1,0.7826797632186717,0.8758465046036351
196,Emergency,12,40,12,0.9839335117839567,0.6447253085777382
147,Pediatrics,24,39,12,0.43952769191524754,0.6038224621682665
138,General Medicine,24,12,19,0.11421702550246565,0.7349844819035509
169,Neurology,8,25,29,0.5691607282938514,0.3511273033443184
159,Pediatrics,8,43,6,0.2090649442004589,0.7516320729382484
129,Pediatrics,8,47,6,0.7116649270227967,0.6676823448046145
185,Orthopedics,24,37,16,0.5477962824536946,0.6589871884773791
126,Cardiology,12,16,9,0.7781022786116665,0.4691412139682553
182,Pediatrics,8,17,11,0.36196191363157704,0.7794123929968311
173,General Medicine,12,16,24,0.8462490079019253,0.2887983500068575
154,Neurology,24,46,22,0.6857384909236447,0.5752391671170809
169,General Medicine,8,16,26,0.9889387506243849,0.003467452096009821
125,Pediatrics,24,27,21,0.2607013292784309,0.6534058124881648
141,General Medicine,12,48,29,0.14605547709876057,0.5849921354700963
166,General Medicine,8,30,15,0.865944944498176,0.2772275721755727
166,Cardiology,12,43,1,0.40460615759499274,0.9764092695469117
151,Emergency,12,36,21,0.48812172760646944,0.6111502265623437
105,Pediatrics,8,17,20,0.9331014360845936,0.3311077945376052
109,Neurology,8,43,8,0.4966271306753689,0.6220575759868308
137,Emergency,24,27,11,0.36821716869518417,0.7574310539199012
176,General Medicine,8,21,16,0.15354594512038053,0.6829504388045177
111,Emergency,8,31,15,0.49864180498207766,0.2488806419603471
145,Orthopedics,8,49,4,0.6894563733500072,0.6036874589390699
148,Orthopedics,8,31,18,0.34225755196349766,0.34355145776929175
190,Pediatrics,8,17,24,0.7460014575729059,0.2743312117042236
171,Neurology,24,37,27,0.5304375532292088,0.5034130604996665
162,Orthopedics,12,41,16,0.8722965629044983,0.43898832481287703
168,General Medicine,24,20,21,0.24556372504839122,0.6817891874012414
199,Cardiology,12,30,2,0.7813716969385512,0.8052011590613344
142,Cardiology,8,35,16,0.9392973190408032,0.5503923121575448
193,General Medicine,24,23,26,0.7672581425455101,0.6222867945442778
159,Emergency,12,24,14,0.465343596138426,0.7361584033487897
128,General Medicine,12,23,18,0.3074101902498824,0.6477744911003035
185,Emergency,8,21,14,0.18853067502837073,0.599275445366573
177,Emergency,8,45,17,0.6781327279764506,0.2172788707078831
173,Cardiology,12,12,25,0.22856888404138875,0.6142628405465622
110,Orthopedics,24,16,11,0.8544736140658511,0.5593510095529943
134,General Medicine,12,48,27,0.9646636084258996,0.29906984918287627
122,Orthopedics,24,10,11,0.22221026041862113,0.7712840471295281
171,Pediatrics,24,48,23,0.43844765608708003,0.5317302962231338
120,Neurology,12,34,2,0.9435448949223424,0.48169530459214227
136,Cardiology,24,40,10,0.5236341239619112,0.8812126563766097
127,Emergency,12,31,22,0.5818744507295218,0.6857840280128065
194,Neurology,12,19,9,0.7727643990674455,0.42122621783216496
157,Emergency,8,27,21,0.2894800698178867,0.4234180250290605
152,Neurology,12,22,14,0.9812341636737466,0.25786872579109477
127,Neurology,12,17,22,0.8027951779069153,0.41000725575098074
141,Orthopedics,8,18,10,0.24523603282794082,0.7231259487639177
190,Pediatrics,8,24,22,0.1999626194518947,0.49593185654042093
184,Pediatrics,24,17,25,0.9414588042889168,0.4167951592990612
172,Emergency,24,42,0,0.7165250198891941,0.737907352021494
192,Cardiology,8,44,19,0.1347105755108062,0.6549892305544052
160,Pediatrics,8,28,3,0.22778849847109675,0.9220156101001855
178,Cardiology,8,39,20,0.14304632070326748,0.6897822479351887
132,Emergency,12,18,29,0.9766735357770377,0.21192137533902838
154,Cardiology,12,28,25,0.5480658092971087,0.4097421777920579
136,Neurology,12,35,20,0.5159335947957138,0.6389063941224193
146,Neurology,8,10,7,0.9602008895609704,0.4284619494817866
135,Emergency,24,12,19,0.5541723959216311,0.6382241500454171
127,Cardiology,24,43,12,0.5659793622637537,0.6438464823506311
109,Cardiology,12,34,16,0.9856874470180003,0.5755333780179801
122,Emergency,12,39,14,0.20028899507256478,0.8033725390466064
191,Pediatrics,8,10,20,0.9871793171091908,0.11667654562220092
197,Orthopedics,8,27,0,0.2491101098388153,0.9002208653055396
104,Pediatrics,24,42,27,0.5256203172535466,0.6615271979795231
181,General Medicine,24,18,2,0.40385231165920155,0.713661028663994
105,Orthopedics,8,16,23,0.9598791237387577,0.22022894809720503
141,Cardiology,24,39,25,0.5369529779391042,0.6138788444138832
146,Orthopedics,24,22,20,0.12071306511176089,0.7041976198764861
186,Orthopedics,12,26,22,0.2995220208645899,0.4705006244400011
127,Cardiology,8,22,29,0.48773084147758106,0.39804163434826795
112,Neurology,8,22,16,0.7087513668660886,0.33262126780717544
124,Orthopedics,8,47,21,0.6057126985194542,0.46476701025738126
106,Emergency,12,46,27,0.8649183643629581,0.3821999611750271
165,Pediatrics,8,19,29,0.8455902292296243,0.05567647954499411
179,Cardiology,24,23,23,0.6314583704702148,0.65356350415713
157,Cardiology,12,14,21,0.6141834428112921,0.524644735510929
165,Orthopedics,12,45,3,0.35034824440680723,0.9130260160950138
135,Neurology,8,44,26,0.9621152784950573,0.1451335530682171
101,Neurology,24,32,7,0.16916620396481274,0.8553914643214274
137,Pediatrics,8,14,14,0.4573272326043184,0.6869405002013139
173,Pediatrics,24,37,7,0.6947523006634254,0.7514466233664855
113,Neurology,8,32,29,0.951096790077142,0.011483332801157264
126,General Medicine,24,43,13,0.5513767933447081,0.6805574050034747
114,Neurology,24,40,5,0.9063273938559598,0.7361907678384174
184,Neurology,24,16,23,0.1943198001964776,0.9283913756085622
111,Orthopedics,12,16,27,0.578425757257531,0.4133085641615193
142,Emergency,8,13,21,0.384445503766935,0.5012269705120653
196,Pediatrics,8,41,14,0.8161270857166419,0.447137789167344
156,General Medicine,8,37,19,0.5004953307117268,0.33352205174311544
185,General Medicine,12,13,26,0.5277272375263842,0.5148880630861279
147,Cardiology,24,48,27,0.1583038850722188,0.552697895152405
160,Neurology,12,17,21,0.49420905511491175,0.6307884767131365
181,Neurology,12,23,8,0.1727458272392019,0.8829847467276175
143,Emergency,24,39,23,0.3696059062813055,0.40582750647342847
151,Neurology,8,12,29,0.2141933219952305,0.27408825037275997
161,Pediatrics,12,11,22,0.40103283199362305,0.3884546128324651
101,General Medicine,24,19,4,0.3046495103328259,0.7506104229301683
192,Neurology,24,15,12,0.3566619585404175,0.7957059739986634
170,Emergency,8,16,6,0.2335472560908672,0.9683085359675162
130,Orthopedics,24,25,16,0.49564685171319656,0.7534316876980184
181,Pediatrics,24,15,7,0.5478188261248582,0.6991360685663668
172,Orthopedics,24,25,4,0.8529829238475225,0.7055506465453327
171,Cardiology,8,36,22,0.5849428623904452,0.41551494051195725
132,Emergency,8,21,6,0.3058817761035161,0.9098115648813002
104,Cardiology,24,31,7,0.7623061269687943,0.735084844288166
177,Cardiology,24,24,6,0.36752207207045073,0.8160499513854967
157,General Medicine,8,31,21,0.7807568918913815,0.14332198251414596
176,Cardiology,8,44,11,0.44844765238549167,0.7493367180092493
110,Cardiology,8,24,5,0.5623075563275662,0.6689151486486468
183,Emergency,12,32,20,0.5533800112811762,0.4397851268968729
122,Orthopedics,8,47,20,0.9600722554783265,0.04254340041677718
144,Neurology,24,11,3,0.23829878364952212,0.770976624626137
126,Cardiology,8,11,22,0.94470003870263,0.24985680136295363
178,General Medicine,24,28,28,0.605789728604976,0.5437420835375661
193,Neurology,24,14,27,0.9943197232326936,0.532699749305177
155,General Medicine,24,13,26,0.6158244484168478,0.7531239152836534
158,Neurology,8,37,29,0.6907384984598691,0.0
179,Cardiology,8,27,2,0.7746167827875255,0.5508744256186051
139,Pediatrics,8,49,4,0.8396102613455634,0.6030230307150624
117,Neurology,8,40,18,0.5298072487730237,0.5986075445125064
150,Pediatrics,8,31,7,0.7107344983758327,0.5006762665057626
160,Orthopedics,12,20,4,0.6533946963118655,0.7111899841076841
122,Neurology,8,25,26,0.4663782973652406,0.21691252667638927
135,Emergency,12,13,12,0.838717854772626,0.5061021111292584
137,General Medicine,24,30,9,0.27320369789592974,0.8482567344715111
171,Orthopedics,24,34,5,0.25041764023963975,0.8360842741688155
155,Orthopedics,24,29,0,0.7627943930469536,0.8586555826334559
138,Pediatrics,24,17,29,0.6737367823440698,0.6682801912782435
192,Cardiology,12,18,10,0.38589441898273324,0.6887248429241146
175,General Medicine,12,27,19,0.6716169140648773,0.46777892684179223
181,Emergency,24,40,8,0.793582469572257,0.712280010892838
182,Emergency,8,44,15,0.295269560384805,0.6054015102215716
199,Pediatrics,24,39,14,0.6232547186243557,0.6644618385103134
196,Pediatrics,24,27,4,0.8421993104658526,0.5694178553203474
168,Orthopedics,12,28,14,0.4701146845837664,0.6968346631686338
127,Pediatrics,24,33,0,0.6145630368147711,0.6901947026994041
189,Cardiology,12,31,14,0.17068213384522185,0.6927155367403953
120,Orthopedics,12,23,3,0.8474218548927923,0.6524464029845312
161,Orthopedics,24,28,27,0.8165137319999801,0.5186939755743184
122,Orthopedics,8,38,15,0.5106290076969567,0.5178782054684946
120,Emergency,12,31,21,0.20732356916941386,0.47309114079680115
174,General Medicine,12,39,6,0.6943589056802707,0.6710580965881888
115,General Medicine,12,24,22,0.615682107831443,0.27799887724806843
161,Emergency,24,30,7,0.9275319077246234,0.6874677400986046
196,Orthopedics,24,35,20,0.3518276768237004,0.6789139993998958
190,Cardiology,12,45,21,0.12909381793099758,0.7017592466611204
164,Neurology,8,21,26,0.32926564904296796,0.3226971995446287
179,Orthopedics,24,16,26,0.4851162814447568,0.6742321977742716
104,Pediatrics,8,20,1,0.23989999564467335,0.7647859709919349
145,General Medicine,8,48,29,0.9817614496132491,0.2486478427351747
163,Neurology,24,29,11,0.30015192339059826,0.742523401956826
181,Emergency,12,44,25,0.7100747688949653,0.49107563055287706
140,Emergency,8,13,27,0.5087014177204728,0.17880118028097752
197,Neurology,12,11,1,0.5996330693440068,0.7083848467281981
143,General Medicine,8,29,13,0.939411993131927,0.3054837784463868
188,General Medicine,12,29,18,0.5783984574869303,0.4839212554757209
197,Pediatrics,24,21,19,0.374703840893428,0.7736780060744196
114,Emergency,8,26,5,0.2987328767563112,0.8334978811500017
167,Emergency,8,27,21,0.9027935830580552,0.28589472631295565
150,Orthopedics,8,49,18,0.9880525591043927,0.18005237407005048
153,Cardiology,12,33,16,0.32664894300545666,0.682304116212987
167,Pediatrics,8,17,2,0.7497403643228925,0.5779610285960382
188,Orthopedics,8,46,19,0.5551772372490692,0.5683135624413036
176,Cardiology,12,39,24,0.7287246981631634,0.31595904071999614
141,Emergency,12,29,9,0.9677931154935796,0.45318117518642365
145,Cardiology,24,32,23,0.34847805557912237,0.722664973406311
124,Emergency,12,46,12,0.7659513838536761,0.44148142042792077
166,General Medicine,8,19,19,0.4941521295689645,0.5094518779889377
134,Orthopedics,8,42,22,0.687280702030421,0.4239961703702374
172,Emergency,24,33,28,0.4659867242961738,0.5502850747945197
177,Cardiology,24,45,28,0.737502382149379,0.4621297810475792
121,Orthopedics,8,25,24,0.4037514204947802,0.5078996344616674
108,Cardiology,12,37,17,0.5395195878334647,0.5861636067978208
123,Cardiology,8,21,18,0.7379142804114021,0.3452910042770029
122,Neurology,24,29,16,0.13843611810303466,0.7684129674654039
160,Emergency,8,27,7,0.395280578146489,0.6737270707761436
136,Emergency,8,46,17,0.5915662323640746,0.4299774588207945
144,Cardiology,8,35,6,0.16672166025999074,0.8847614822941801
114,General Medicine,24,16,22,0.7328410939008797,0.5690905917012508
156,Emergency,24,30,10,0.8319582608425272,0.5136999142761641
199,Pediatrics,24,41,2,0.24699457860567325,0.8364186393741084
113,General Medicine,12,16,1,0.7601167009542528,0.5716489893861674
151,General Medicine,24,32,18,0.6815801212843899,0.6016231228532379
183,General Medicine,12,29,27,0.46979063097679474,0.700002442385075
135,Emergency,12,29,23,0.2484893188403286,0.860808555275988
126,General Medicine,24,41,27,0.9593905260557691,0.4802209655627132
116,General Medicine,12,35,24,0.5176098797162012,0.32767703937699455
189,Orthopedics,12,45,10,0.2652791070566425,0.8614961596328722
140,Emergency,8,33,7,0.7463478211915322,0.6369368548416301
103,General Medicine,12,10,10,0.6471081599945919,0.8848611118520655
102,Pediatrics,12,37,1,0.8345781909106426,0.6611272468886475
118,General Medicine,24,35,11,0.9964870405322025,0.49014002324315487
140,Cardiology,8,43,28,0.14038044965103216,0.3189993426346234
139,Emergency,12,35,8,0.7653841830347764,0.6760890765237663
157,Orthopedics,12,45,5,0.9902178001960489,0.5226264749533716
138,Pediatrics,12,14,11,0.5844084750658882,0.6031240468619896
106,Neurology,24,11,17,0.7441318488181878,0.5457659996718942
135,Cardiology,24,41,24,0.49699946349309865,0.8712079404403099
182,Cardiology,8,43,4,0.4210963426076626,0.715334397677769
175,Cardiology,12,39,21,0.7268122826532137,0.5168198807642979
119,Pediatrics,8,33,16,0.9892804636968014,0.35051144037477167
175,Emergency,24,37,15,0.1824997741167826,0.6109457722795917
128,Emergency,12,12,11,0.47990933237974487,0.8918608528093793
193,General Medicine,12,19,28,0.9465569226374035,0.08609633871461395
183,General Medicine,8,15,29,0.20151846329302736,0.28553496171496734
167,Emergency,12,43,1,0.6858399803921963,0.6623665000976688
165,General Medicine,24,40,15,0.48714832956688425,0.638867094744719
146,Emergency,8,22,0,0.43920317573129086,0.8014164643151972
193,Cardiology,8,48,19,0.2884957966790363,0.45114992031608514
122,Neurology,12,29,1,0.2587008454220521,1.0
105,Cardiology,24,41,12,0.5646580297110918,0.7582259277241282
117,General Medicine,12,19,15,0.4396934918428975,0.5745501586741611
152,Neurology,8,35,0,0.5423899454839065,0.6993786874250109
121,Neurology,8,28,18,0.2763437127693824,0.49546948395659196
167,Emergency,24,38,3,0.41518157686357116,0.7246563285864716
174,Orthopedics,8,22,19,0.9967759037679078,0.12514478881956392
134,Pediatrics,24,43,2,0.4312637453034617,0.9085361489496486
174,Orthopedics,12,29,1,0.47143824585417915,0.7599088958535059
197,Neurology,24,49,11,0.11788845602228852,0.9236046504524222
108,Orthopedics,12,27,23,0.4427432171654767,0.5419062584297758
130,General Medicine,12,43,25,0.7870522070014861,0.5176372503652504
195,Neurology,8,17,12,0.5640371164515797,0.6389178622781688
142,Cardiology,12,25,26,0.6913408747188181,0.43463650907665563
198,General Medicine,8,49,17,0.6008969245980799,0.6704263079627814
174,Cardiology,24,32,4,0.19494195433682926,0.826508522361004
116,General Medicine,24,41,22,0.39892995227332884,0.6841558517907397
150,Emergency,12,22,24,0.724809773815627,0.4753883270965452
199,General Medicine,24,35,11,0.5931450138699274,0.7784251799392743
165,Pediatrics,12,47,18,0.7074649620955535,0.404143277854438
123,Cardiology,24,10,0,0.4241624394277782,0.8269435616803553
114,General Medicine,12,11,8,0.27432017592332625,0.7924929590930794
127,Pediatrics,12,48,0,0.8468326331796101,0.8943249146646512
102,Emergency,24,22,23,0.43867104345195074,0.7470152874735584
